scenario,seed,allocator,task_completion_rate,mean_completion_time,system_throughput,mean_amv_availability,fault_impact_score,deadlock_frequency,mean_packet_loss_rate,energy_efficiency,convergence_rate,connectivity_maintenance,physics_impact_on_faults,thermocline_crossing_penalty,congestion_drop_rate,stalled_amv_timesteps,mean_task_delay,max_task_delay,never_completed_tasks
mass_fault,10,cbba,0.6666666666666666,138.3,0.02,0.3115500067210912,0.73,0.0,0.5591990713871154,22.914536022427534,1.7,0.98,0.35790265721030023,0.3244341265235055,0.138711549622751,60,63.4,133.0,5
mass_fault,20,cbba,0.9333333333333333,206.57142857142858,0.028,0.3568478189948347,0.6252,0.0,0.5949298813376483,17.118748095977224,1.5213675213675213,0.378,-0.43496455805515183,0.3149946062567422,0.13160733549083065,142,78.6,359.0,1
mass_fault,30,cbba,0.8666666666666667,149.84615384615384,0.026,0.3781427845889086,0.6976,0.0,0.5520094562647754,14.196805193060811,1.4491525423728813,0.922,-0.05850302702646824,0.18124507486209615,0.1024428684003152,1,45.06666666666667,92.0,2
mass_fault,40,cbba,0.8,184.75,0.024,0.3392721785861882,0.774,0.0,0.6075851393188855,17.045489589768476,1.8278688524590163,0.76,0.7577819706337995,0.3413312693498452,0.15170278637770898,268,59.4,336.0,3
mass_fault,50,cbba,1.0,154.86666666666667,0.03,0.35674275543455775,0.7657777777777778,0.0,0.5079225352112676,13.711913138539858,1.588785046728972,0.78,0.9749909411704469,0.2772887323943662,0.08450704225352113,7,52.333333333333336,108.0,0
mass_fault,60,cbba,0.7333333333333333,111.27272727272727,0.022,0.3253712491641102,0.7216,0.0,0.5869444444444445,20.841856362943805,1.7416666666666667,0.962,-0.24763006136649457,0.37222222222222223,0.13,222,65.46666666666667,157.0,4
mass_fault,70,cbba,1.0,152.46666666666667,0.03,0.4756439700822365,0.554945054945055,0.0,0.5421319796954315,12.10320356568216,1.6630434782608696,0.8653846153846154,-0.14441091703542347,0.08223350253807106,0.1319796954314721,5,57.0,208.0,0
mass_fault,80,cbba,0.8666666666666667,188.92307692307693,0.026,0.3162058869491626,0.7376,0.0,0.5841733870967742,18.83524949635555,1.5725806451612903,0.602,0.6467259669602704,0.30443548387096775,0.10383064516129033,111,61.666666666666664,225.0,2
mass_fault,90,cbba,1.0,178.06666666666666,0.03,0.385207058740784,0.6742014742014742,0.0,0.5822368421052632,13.585351463230948,2.076923076923077,0.8525798525798526,-0.37849239512243166,0.26535087719298245,0.13596491228070176,30,57.4,125.0,0
mass_fault,1000,cbba,0.7333333333333333,178.0909090909091,0.022,0.3345775064669395,0.7176,0.0,0.5739644970414202,19.995419292344057,1.6694915254237288,0.278,-0.5194920048374742,0.23905325443786982,0.14319526627218934,216,65.06666666666666,258.0,4
